Cod_Alu;Facultad;Escuela;Periodo;Ciclo;Sexo;Edad;Modalidad Academica
ALU_02820;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;5;F;21;Pregrado
ALU_03308;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;5;M;23;Pregrado
ALU_03271;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;5;F;23;Pregrado
ALU_03314;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;5;F;25;Pregrado
ALU_05249;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;4;F;25;Pregrado
ALU_01956;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;5;M;22;Pregrado
ALU_03267;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;5;F;22;Pregrado
ALU_01941;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;5;M;23;Pregrado
ALU_01948;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;5;F;25;Pregrado
ALU_03290;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;4;M;23;Pregrado
ALU_01928;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;5;F;24;Pregrado
ALU_03301;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;5;F;24;Pregrado
ALU_01100;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;5;F;23;Pregrado
ALU_01933;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;5;F;27;Pregrado
ALU_01946;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;5;M;23;Pregrado
ALU_01105;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;4;M;28;Pregrado
ALU_05257;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;4;F;22;Pregrado
ALU_05258;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;4;M;22;Pregrado
ALU_07393;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;4;M;22;Pregrado
ALU_05261;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;4;M;25;Pregrado
ALU_03281;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;4;M;24;Pregrado
ALU_05268;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;4;M;21;Pregrado
ALU_05267;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;4;F;23;Pregrado
ALU_05269;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;4;F;21;Pregrado
ALU_01106;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;5;F;23;Pregrado
ALU_01097;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;5;M;33;Pregrado
ALU_10936;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;2;F;20;Pregrado
ALU_11641;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;2;M;19;Pregrado
ALU_01104;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;5;F;23;Pregrado
ALU_01099;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;5;M;26;Pregrado
ALU_01109;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;5;F;25;Pregrado
ALU_11643;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;2;M;21;Pregrado
ALU_00957;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;5;M;27;Pregrado
ALU_04449;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;5;M;23;Pregrado
ALU_03297;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;4;M;46;Pregrado
ALU_05239;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;3;M;23;Pregrado
ALU_02802;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;4;F;24;Pregrado
ALU_01102;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;5;M;26;Pregrado
ALU_00308;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;4;M;30;Pregrado
ALU_00273;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;4;M;30;Pregrado
ALU_05229;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;4;F;22;Pregrado
ALU_00285;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;4;M;33;Pregrado
ALU_00656;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;4;M;27;Pregrado
ALU_11663;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;2;F;19;Pregrado
ALU_00678;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;3;M;31;Pregrado
ALU_00396;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;3;M;33;Pregrado
ALU_04446;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;3;F;23;Pregrado
ALU_08275;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;2;F;21;Pregrado
ALU_05236;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;4;F;20;Pregrado
ALU_03279;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;3;M;35;Pregrado
ALU_00261;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;5;M;30;Pregrado
ALU_00313;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;5;M;27;Pregrado
ALU_01108;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;4;M;23;Pregrado
ALU_00712;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;4;M;26;Pregrado
ALU_01596;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;4;M;27;Pregrado
ALU_00406;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;5;M;28;Pregrado
ALU_01957;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;4;F;23;Pregrado
ALU_03313;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;4;M;26;Pregrado
ALU_11640;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;M;29;Pregrado
ALU_08283;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;3;M;28;Pregrado
ALU_00185;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;4;F;33;Pregrado
ALU_00186;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;3;M;30;Pregrado
ALU_08261;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;2;F;21;Pregrado
ALU_01652;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;4;M;26;Pregrado
ALU_01107;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;5;M;24;Pregrado
ALU_14251;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;M;20;Pregrado
ALU_14275;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;F;19;Pregrado
ALU_14250;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;M;18;Pregrado
ALU_14271;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;F;20;Pregrado
ALU_14257;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;M;20;Pregrado
ALU_14274;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;F;19;Pregrado
ALU_14272;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;F;18;Pregrado
ALU_14262;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;F;21;Pregrado
ALU_14256;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;F;20;Pregrado
ALU_14269;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;M;20;Pregrado
ALU_16639;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;M;19;Pregrado
ALU_14255;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;M;20;Pregrado
ALU_16763;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;M;19;Pregrado
ALU_14267;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;F;19;Pregrado
ALU_16382;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;2;F;20;Pregrado
ALU_14247;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;F;20;Pregrado
ALU_16524;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;M;20;Pregrado
ALU_14260;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;F;20;Pregrado
ALU_14264;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;M;19;Pregrado
ALU_14258;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;F;19;Pregrado
ALU_14259;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;M;20;Pregrado
ALU_14254;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;M;25;Pregrado
ALU_14249;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;F;20;Pregrado
ALU_14253;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;M;18;Pregrado
ALU_14248;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;F;17;Pregrado
ALU_14252;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;F;19;Pregrado
ALU_14246;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;F;19;Pregrado
ALU_16380;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;M;19;Pregrado
ALU_16525;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;F;20;Pregrado
ALU_14268;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;M;18;Pregrado
ALU_16640;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;M;19;Pregrado
ALU_14278;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;M;32;Pregrado
ALU_14265;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;M;19;Pregrado
ALU_14273;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;F;22;Pregrado
ALU_14270;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;M;21;Pregrado
ALU_14261;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;F;18;Pregrado
ALU_14263;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;M;19;Pregrado
ALU_00586;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;5;M;28;Pregrado
ALU_14266;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;F;19;Pregrado
ALU_14276;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;F;19;Pregrado
ALU_11645;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;M;22;Pregrado
ALU_16762;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;M;26;Pregrado
ALU_14277;CIENCIAS SOCIALES;CIENCIAS DE LA COMUNICACION;2026-A;1;M;18;Pregrado
ALU_01966;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;F;23;Pregrado
ALU_00312;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;F;28;Pregrado
ALU_08318;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;F;21;Pregrado
ALU_01964;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;F;25;Pregrado
ALU_03334;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;M;22;Pregrado
ALU_05273;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;F;24;Pregrado
ALU_11692;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;M;23;Pregrado
ALU_08309;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;F;22;Pregrado
ALU_08296;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;F;21;Pregrado
ALU_08313;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;M;21;Pregrado
ALU_08321;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;F;20;Pregrado
ALU_01961;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;F;29;Pregrado
ALU_03323;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;F;30;Pregrado
ALU_03330;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;F;23;Pregrado
ALU_08297;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;F;20;Pregrado
ALU_03327;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;F;24;Pregrado
ALU_01967;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;M;25;Pregrado
ALU_08324;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;F;24;Pregrado
ALU_03333;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;M;22;Pregrado
ALU_10527;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;F;23;Pregrado
ALU_03320;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;F;21;Pregrado
ALU_08322;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;F;22;Pregrado
ALU_08308;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;M;21;Pregrado
ALU_05284;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;F;21;Pregrado
ALU_01971;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;F;25;Pregrado
ALU_03336;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;F;23;Pregrado
ALU_01972;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;F;22;Pregrado
ALU_01962;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;M;24;Pregrado
ALU_08312;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;F;21;Pregrado
ALU_08319;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;F;20;Pregrado
ALU_01504;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;F;26;Pregrado
ALU_05290;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;F;22;Pregrado
ALU_05306;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;F;21;Pregrado
ALU_08299;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;F;21;Pregrado
ALU_05297;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;F;21;Pregrado
ALU_11702;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;F;19;Pregrado
ALU_01976;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;M;23;Pregrado
ALU_11699;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;F;20;Pregrado
ALU_11693;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;F;20;Pregrado
ALU_11062;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;M;22;Pregrado
ALU_11684;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;F;20;Pregrado
ALU_11677;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;F;24;Pregrado
ALU_10938;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;F;22;Pregrado
ALU_11685;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;F;20;Pregrado
ALU_11690;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;F;19;Pregrado
ALU_11694;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;F;21;Pregrado
ALU_11686;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;M;20;Pregrado
ALU_11687;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;F;20;Pregrado
ALU_11697;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;M;28;Pregrado
ALU_11679;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;F;22;Pregrado
ALU_11703;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;F;21;Pregrado
ALU_11676;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;F;19;Pregrado
ALU_11688;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;F;20;Pregrado
ALU_11682;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;F;19;Pregrado
ALU_11680;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;F;18;Pregrado
ALU_11691;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;F;21;Pregrado
ALU_11674;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;M;21;Pregrado
ALU_11675;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;M;19;Pregrado
ALU_08306;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;M;26;Pregrado
ALU_08316;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;F;25;Pregrado
ALU_11700;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;F;19;Pregrado
ALU_11695;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;F;19;Pregrado
ALU_08294;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;M;21;Pregrado
ALU_10761;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;F;21;Pregrado
ALU_08302;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;M;21;Pregrado
ALU_08304;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;M;23;Pregrado
ALU_08305;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;F;22;Pregrado
ALU_08292;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;F;21;Pregrado
ALU_08314;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;M;21;Pregrado
ALU_08317;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;F;21;Pregrado
ALU_08291;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;M;23;Pregrado
ALU_08290;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;M;20;Pregrado
ALU_08323;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;F;20;Pregrado
ALU_08307;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;F;22;Pregrado
ALU_08320;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;F;22;Pregrado
ALU_08298;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;F;22;Pregrado
ALU_08315;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;F;22;Pregrado
ALU_05275;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;F;21;Pregrado
ALU_05289;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;F;22;Pregrado
ALU_05277;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;M;22;Pregrado
ALU_05271;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;F;22;Pregrado
ALU_05288;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;F;20;Pregrado
ALU_05278;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;F;22;Pregrado
ALU_05293;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;F;23;Pregrado
ALU_05285;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;M;22;Pregrado
ALU_05274;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;M;21;Pregrado
ALU_05272;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;M;23;Pregrado
ALU_05291;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;F;21;Pregrado
ALU_05294;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;F;20;Pregrado
ALU_05287;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;F;21;Pregrado
ALU_05304;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;M;21;Pregrado
ALU_07396;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;F;20;Pregrado
ALU_05282;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;F;26;Pregrado
ALU_05270;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;F;24;Pregrado
ALU_05279;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;F;22;Pregrado
ALU_05303;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;M;23;Pregrado
ALU_07177;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;F;21;Pregrado
ALU_05305;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;F;22;Pregrado
ALU_05307;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;F;21;Pregrado
ALU_01965;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;F;35;Pregrado
ALU_05301;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;F;21;Pregrado
ALU_05298;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;F;21;Pregrado
ALU_05309;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;F;23;Pregrado
ALU_01968;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;F;24;Pregrado
ALU_01959;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;F;24;Pregrado
ALU_03322;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;F;22;Pregrado
ALU_01973;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;F;24;Pregrado
ALU_03328;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;F;21;Pregrado
ALU_03337;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;F;22;Pregrado
ALU_01963;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;F;23;Pregrado
ALU_03335;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;F;21;Pregrado
ALU_03324;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;F;22;Pregrado
ALU_01975;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;F;23;Pregrado
ALU_01970;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;M;23;Pregrado
ALU_03329;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;F;22;Pregrado
ALU_03341;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;F;26;Pregrado
ALU_03338;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;M;23;Pregrado
ALU_03339;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;F;23;Pregrado
ALU_03321;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;F;25;Pregrado
ALU_01960;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;F;27;Pregrado
ALU_00818;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;M;48;Pregrado
ALU_11689;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;1;M;20;Pregrado
ALU_03340;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;M;51;Pregrado
ALU_05286;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;F;24;Pregrado
ALU_00304;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;M;28;Pregrado
ALU_03325;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;M;25;Pregrado
ALU_05302;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;M;21;Pregrado
ALU_11683;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;F;21;Pregrado
ALU_08295;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;M;21;Pregrado
ALU_05299;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;F;23;Pregrado
ALU_01974;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;F;23;Pregrado
ALU_05276;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;M;22;Pregrado
ALU_03331;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;F;23;Pregrado
ALU_11063;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;M;19;Pregrado
ALU_11698;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;F;22;Pregrado
ALU_11681;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;F;18;Pregrado
ALU_11696;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;M;23;Pregrado
ALU_11701;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;M;20;Pregrado
ALU_00489;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;F;30;Pregrado
ALU_00820;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;F;25;Pregrado
ALU_08325;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;F;26;Pregrado
ALU_10784;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;M;25;Pregrado
ALU_03326;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;F;23;Pregrado
ALU_08301;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;F;20;Pregrado
ALU_00136;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;5;F;30;Pregrado
ALU_11678;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;M;26;Pregrado
ALU_11672;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;M;21;Pregrado
ALU_08310;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;F;22;Pregrado
ALU_10529;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;F;20;Pregrado
ALU_08303;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;M;27;Pregrado
ALU_08293;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;M;20;Pregrado
ALU_01969;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;F;22;Pregrado
ALU_08311;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;M;22;Pregrado
ALU_00819;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;F;26;Pregrado
ALU_02808;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;F;27;Pregrado
ALU_05295;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;4;F;23;Pregrado
ALU_11673;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;2;M;21;Pregrado
ALU_00129;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;M;30;Pregrado
ALU_08300;CIENCIAS SOCIALES;SOCIOLOGIA;2026-A;3;F;19;Pregrado
